Loan_ID,Gender,Married,Dependents,Education,Employment_Sector,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,State,Bumi_Status,LPPSA_Eligible,Property_Type,Margin,Financing_Type,Interest_Rate,DSR,NDI,Years_Employed,Loan_Status
LPtest0157,Male,No,0,Graduate,Private,5384,0,334830.0,360,1.0,Semiurban,691,Johor,Yes,No,Bungalow,85,Conventional,4.77,73.85,1773.79,3,Y
LPtest0158,Male,No,0,Graduate,Private,3497,0,225000.0,360,1.0,Urban,755,Kedah,Yes,No,Terrace,90,Islamic,4.48,54.03,1892.28,2,Y
LPtest0159,Female,No,0,Graduate,Private,5674,0,319069.0,360,1.0,Rural,717,Negeri Sembilan,No,No,Semi-D,90,Conventional,4.4,77.62,1688.63,13,N
LPtest0160,Male,No,0,Not Graduate,Private,2308,0,225000.0,360,1.0,Urban,707,Penang,Yes,No,Condominium,90,Islamic,4.58,107.45,99.45,2,N
LPtest0161,Female,No,0,Graduate,Private,2696,0,225000.0,360,1.0,Rural,701,Selangor,Yes,No,Bungalow,90,Islamic,4.77,88.18,564.32,3,N
LPtest0162,Female,Yes,1,Graduate,Private,3947,3908,577495.0,360,1.0,Urban,776,Johor,Yes,No,Terrace,90,Conventional,4.44,68.02,3256.83,3,Y
LPtest0163,Female,No,0,Graduate,Private,9348,0,700298.0,360,0.0,Urban,638,Negeri Sembilan,Yes,No,Bungalow,85,Islamic,4.17,96.52,1339.78,8,N
LPtest0164,Female,Yes,3+,Graduate,Private,5586,0,212500.0,360,1.0,Rural,714,Penang,Yes,No,Terrace,85,Islamic,4.65,70.87,1874.65,6,N
LPtest0165,Male,No,0,Graduate,Private,8872,0,682963.0,360,0.0,Rural,635,Kuala Lumpur,No,No,Townhouse,85,Islamic,4.31,94.89,1386.43,7,N
LPtest0166,Male,No,0,Graduate,Private,4741,0,263497.0,360,1.0,Urban,652,Johor,Yes,No,Terrace,90,Conventional,4.17,61.53,2205.32,12,Y
LPtest0167,Male,No,0,Graduate,Private,2591,0,212500.0,360,1.0,Semiurban,657,Kedah,Yes,No,Townhouse,85,Islamic,4.17,82.87,751.65,8,N
LPtest0168,Male,Yes,1,Graduate,Private,2707,1976,303068.0,360,1.0,Rural,727,Selangor,No,No,Townhouse,80,Conventional,4.53,74.18,1583.89,3,Y
LPtest0169,Female,No,0,Graduate,Private,5969,0,225000.0,360,1.0,Rural,776,Negeri Sembilan,Yes,No,Semi-D,90,Islamic,4.52,45.98,3504.04,3,Y
LPtest0170,Male,No,0,Graduate,Private,2355,0,225000.0,360,0.0,Urban,628,Pahang,Yes,No,Condominium,90,Conventional,4.45,98.21,331.02,1,N
LPtest0171,Female,No,0,Graduate,Private,3940,0,225000.0,360,0.0,Urban,594,Johor,Yes,No,Apartment,90,Conventional,4.28,57.29,1994.1,3,N
LPtest0172,Female,No,0,Graduate,Private,9007,0,426780.0,360,1.0,Urban,794,Kuala Lumpur,Yes,No,Townhouse,90,Islamic,4.46,44.01,5587.96,9,Y
LPtest0173,Female,No,0,Graduate,Private,5820,0,225000.0,360,0.0,Urban,562,Perak,No,No,Townhouse,90,Islamic,4.42,62.7,2463.61,14,N
LPtest0174,Male,Yes,2,Graduate,Private,6454,4369,502179.0,360,1.0,Rural,799,Negeri Sembilan,Yes,No,Bungalow,90,Conventional,4.62,56.8,5269.61,6,Y
LPtest0175,Male,No,0,Graduate,Private,3409,0,225000.0,360,1.0,Semiurban,652,Selangor,Yes,No,Townhouse,90,Islamic,4.45,78.72,1014.08,10,N
LPtest0176,Male,Yes,0,Graduate,Private,6710,0,356172.0,360,1.0,Semiurban,703,Perak,Yes,No,Semi-D,90,Islamic,4.75,79.28,1783.92,14,N
LPtest0177,Female,No,0,Graduate,Private,2708,0,200000.0,360,1.0,Urban,749,Selangor,Yes,No,Semi-D,80,Conventional,4.23,90.81,531.42,2,N
LPtest0178,Female,Yes,1,Graduate,Private,2032,0,225000.0,360,1.0,Semiurban,688,Perak,Yes,No,Condominium,90,Islamic,4.36,119.14,-88.25,1,N
LPtest0179,Male,No,0,Graduate,Private,5391,0,382251.0,360,1.0,Rural,741,Selangor,Yes,No,Condominium,80,Conventional,4.1,84.54,1402.71,9,N
LPtest0180,Female,Yes,2,Not Graduate,Private,3033,0,245228.0,360,0.0,Urban,610,Selangor,No,No,Bungalow,90,Islamic,4.59,82.28,831.79,3,N
LPtest0181,Male,No,0,Graduate,Private,2145,0,200000.0,360,1.0,Semiurban,802,Selangor,Yes,No,Condominium,80,Islamic,4.38,85.57,574.45,3,N
LPtest0182,Male,Yes,1,Graduate,Private,5413,0,457345.0,360,0.0,Semiurban,640,Perak,Yes,No,Townhouse,90,Islamic,4.32,81.35,1631.41,8,N
LPtest0183,Male,No,0,Graduate,Private,9714,0,522585.0,360,1.0,Semiurban,709,Negeri Sembilan,Yes,No,Apartment,90,Islamic,4.31,78.61,2792.1,12,N
LPtest0184,Male,No,0,Graduate,Private,9116,0,307620.0,360,0.6921212121212121,Urban,705,Melaka,No,No,Apartment,85,Conventional,4.26,47.27,5235.84,13,Y
LPtest0185,Male,Yes,3+,Not Graduate,Private,4824,5070,349168.0,360,1.0,Urban,680,Melaka,Yes,No,Townhouse,85,Conventional,4.67,45.98,5746.89,4,Y
LPtest0186,Female,Yes,0,Graduate,Private,6156,0,290864.0,360,1.0,Urban,751,Johor,Yes,No,Bungalow,90,Islamic,4.2,52.15,3361.94,7,Y
LPtest0187,Male,No,0,Graduate,Private,6935,0,282664.0,360,0.0,Rural,622,Johor,Yes,No,Semi-D,80,Conventional,4.48,46.35,4078.51,7,N
LPtest0188,Female,No,0,Graduate,Private,5282,0,402931.0,360,1.0,Urban,784,Pahang,Yes,No,Terrace,85,Islamic,4.14,78.05,1750.03,6,N
LPtest0189,Male,No,1,Graduate,Private,3776,0,247231.0,360,0.0,Urban,605,Pahang,No,No,Condominium,80,Conventional,4.5,90.86,654.95,13,N
LPtest0190,Female,Yes,3+,Graduate,Private,2332,1506,303074.0,360,1.0,Rural,757,Selangor,No,No,Apartment,85,Islamic,4.67,79.32,1142.93,6,N
LPtest0191,Male,No,0,Graduate,Private,10985,0,558048.0,360,1.0,Urban,705,Perak,No,No,Terrace,90,Conventional,4.66,78.16,3045.94,15,N
LPtest0192,Male,No,0,Graduate,Private,9454,0,478128.0,360,0.0,Urban,589,Johor,Yes,No,Townhouse,90,Conventional,4.78,73.94,2983.31,11,N
LPtest0193,Male,Yes,2,Graduate,Private,3659,0,225000.0,360,1.0,Rural,695,Selangor,Yes,No,Apartment,90,Islamic,4.5,84.39,853.28,12,N
LPtest0194,Male,No,0,Graduate,Private,6844,0,584809.0,360,1.0,Semiurban,697,Negeri Sembilan,Yes,No,Semi-D,90,Islamic,4.72,76.67,2252.95,12,N
LPtest0195,Male,Yes,0,Graduate,Private,3442,0,225000.0,360,1.0,Semiurban,692,Kuala Lumpur,Yes,No,Apartment,90,Islamic,4.22,73.74,1223.17,13,Y
LPtest0196,Male,No,0,Graduate,Private,4530,0,200000.0,360,1.0,Urban,753,Johor,Yes,No,Terrace,80,Conventional,4.15,41.31,2950.68,14,Y
LPtest0197,Female,Yes,0,Graduate,Private,6474,3314,345438.0,360,1.0,Urban,658,Johor,Yes,No,Semi-D,90,Islamic,4.78,54.59,4820.37,11,Y
LPtest0198,Male,Yes,3+,Graduate,Private,3784,0,225000.0,360,1.0,Semiurban,694,Selangor,Yes,No,Terrace,90,Conventional,4.68,76.34,1153.36,9,N
LPtest0199,Male,No,0,Graduate,Private,6525,0,304784.0,360,0.0,Rural,621,Selangor,Yes,No,Semi-D,90,Islamic,4.37,60.65,2972.88,8,N
LPtest0200,Female,Yes,2,Graduate,Private,7095,0,539515.0,360,1.0,Semiurban,657,Johor,Yes,No,Townhouse,90,Conventional,4.63,74.89,2416.26,12,Y
LPtest0201,Male,No,1,Graduate,Private,3626,0,225000.0,360,1.0,Rural,691,Melaka,Yes,No,Condominium,90,Islamic,4.46,76.37,1144.44,7,N
LPtest0202,Male,Yes,3+,Graduate,Private,2272,1500,225000.0,360,0.0,Rural,604,Johor,Yes,No,Semi-D,90,Conventional,4.32,79.52,1078.71,2,N
LPtest0203,Male,No,0,Graduate,Private,6129,0,347933.0,360,1.0,Rural,702,Negeri Sembilan,Yes,No,Bungalow,80,Conventional,4.17,59.05,3013.6,3,Y
LPtest0204,Female,No,0,Graduate,Private,3972,0,225000.0,360,1.0,Semiurban,717,Perak,No,No,Bungalow,90,Conventional,4.58,67.86,1548.15,8,Y
LPtest0205,Female,Yes,1,Graduate,Private,6187,0,487192.0,360,1.0,Semiurban,682,Kedah,Yes,No,Townhouse,90,Conventional,4.78,76.61,1976.25,13,N
LPtest0206,Male,Yes,3+,Graduate,Private,8416,7166,1165948.0,360,1.0,Rural,657,Selangor,Yes,No,Apartment,85,Islamic,4.46,72.06,5842.46,15,Y
LPtest0207,Male,Yes,3+,Not Graduate,Private,2187,0,225000.0,360,1.0,Semiurban,677,Melaka,Yes,No,Condominium,90,Conventional,4.24,96.08,402.38,4,N
LPtest0208,Female,No,0,Graduate,Private,3358,0,225000.0,360,0.0,Rural,578,Kuala Lumpur,No,No,Apartment,90,Islamic,4.73,84.82,760.9,14,N
LPtest0209,Male,Yes,2,Graduate,Private,6027,6201,357388.0,360,0.0,Rural,680,Kedah,Yes,No,Townhouse,80,Conventional,4.55,56.51,5755.71,5,N
LPtest0210,Female,No,0,Not Graduate,Private,3804,0,225000.0,360,0.0,Semiurban,724,Pahang,Yes,No,Apartment,90,Conventional,4.54,74.92,1230.79,8,N
LPtest0211,Female,Yes,3+,Graduate,Private,10829,10005,968821.0,360,1.0,Semiurban,689,Negeri Sembilan,Yes,No,Apartment,90,Conventional,4.72,58.36,9763.37,6,Y
LPtest0212,Female,Yes,1,Graduate,Private,4354,0,236196.0,360,0.6921212121212121,Semiurban,571,Perak,Yes,No,Townhouse,90,Conventional,4.51,84.13,985.68,11,N
LPtest0213,Female,No,0,Not Graduate,Private,4358,0,225000.0,360,0.0,Rural,639,Selangor,Yes,No,Semi-D,90,Islamic,4.19,60.39,2049.26,14,N
LPtest0214,Male,No,0,Graduate,Private,4372,0,229401.0,360,0.0,Semiurban,648,Penang,Yes,No,Bungalow,90,Islamic,4.42,56.7,2191.66,14,N
LPtest0215,Male,No,0,Graduate,Private,3325,0,225000.0,360,1.0,Urban,834,Kuala Lumpur,Yes,No,Terrace,90,Conventional,4.39,64.16,1488.46,7,N
LPtest0216,Female,Yes,0,Graduate,Private,3647,0,231653.0,360,1.0,Urban,699,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.65,83.54,869.98,1,N
LPtest0217,Male,Yes,1,Graduate,Private,9509,0,696721.0,360,1.0,Semiurban,706,Negeri Sembilan,Yes,No,Terrace,90,Conventional,4.11,66.44,4224.85,12,Y
LPtest0218,Female,Yes,1,Graduate,Private,2162,0,225000.0,360,1.0,Rural,821,Johor,Yes,No,Condominium,90,Conventional,4.4,89.52,522.12,1,N
LPtest0219,Male,Yes,1,Graduate,Private,3996,0,225000.0,360,0.0,Rural,617,Johor,No,No,Terrace,90,Islamic,4.56,56.71,2003.93,3,N
LPtest0220,Male,Yes,1,Graduate,Private,4344,0,252027.0,360,0.0,Semiurban,629,Penang,No,No,Apartment,90,Islamic,4.59,75.58,1363.28,7,N
LPtest0221,Female,Yes,0,Graduate,Private,3632,0,225000.0,360,1.0,Urban,774,Kuala Lumpur,No,No,Apartment,90,Conventional,4.64,65.79,1505.96,10,Y
LPtest0222,Male,No,0,Graduate,Private,4965,0,381564.0,360,0.0,Urban,588,Perak,No,No,Semi-D,85,Islamic,4.57,73.05,1800.62,1,N
LPtest0223,Female,No,0,Graduate,Private,3315,0,249225.0,360,0.0,Urban,647,Negeri Sembilan,Yes,No,Terrace,85,Islamic,4.35,87.82,738.28,1,N
LPtest0224,Male,No,2,Graduate,Private,4233,0,337952.0,360,1.0,Semiurban,652,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.67,75.95,1407.52,8,N
LPtest0225,Male,Yes,0,Graduate,Private,4707,3340,271812.0,360,0.0,Urban,633,Kedah,Yes,No,Townhouse,80,Islamic,4.44,58.42,3696.56,12,N
LPtest0226,Female,No,0,Graduate,Private,4988,0,232076.0,360,1.0,Urban,695,Johor,Yes,No,Townhouse,90,Conventional,4.59,69.75,1787.61,7,Y
LPtest0227,Male,No,0,Graduate,Private,3444,0,237359.0,360,0.0,Rural,627,Penang,No,No,Bungalow,90,Conventional,4.69,80.31,948.71,4,N
LPtest0228,Male,Yes,1,Graduate,Private,3616,3077,400068.0,360,1.0,Urban,740,Penang,No,No,Bungalow,90,Conventional,4.37,82.29,1717.44,6,N
LPtest0229,Female,Yes,2,Not Graduate,Private,2834,0,225000.0,360,1.0,Semiurban,707,Negeri Sembilan,Yes,No,Townhouse,90,Conventional,4.68,93.94,429.79,12,N
LPtest0230,Female,No,0,Not Graduate,Private,5136,0,244116.0,360,0.0,Semiurban,566,Selangor,Yes,No,Terrace,85,Conventional,4.52,71.54,1764.77,14,N
LPtest0231,Female,No,0,Graduate,Private,5061,0,409086.0,360,0.0,Urban,646,Selangor,No,No,Bungalow,90,Islamic,4.68,93.37,804.69,6,N
LPtest0232,Female,Yes,2,Graduate,Private,3678,0,285498.0,360,0.0,Rural,638,Selangor,Yes,No,Apartment,90,Islamic,4.64,82.58,974.89,2,N
LPtest0233,Female,No,1,Not Graduate,Private,2298,0,225000.0,360,0.0,Urban,569,Kuala Lumpur,Yes,No,Bungalow,90,Islamic,4.67,84.99,604.13,13,N
LPtest0234,Female,No,0,Not Graduate,Private,2789,0,225000.0,360,1.0,Urban,720,Kuala Lumpur,Yes,No,Apartment,90,Islamic,4.72,86.36,632.92,5,N
LPtest0235,Male,Yes,2,Graduate,Private,3049,2523,475804.0,360,0.0,Urban,567,Selangor,Yes,No,Bungalow,90,Conventional,4.77,89.09,1127.53,5,N
LPtest0236,Female,No,0,Not Graduate,Private,3284,0,225000.0,360,0.0,Semiurban,603,Selangor,Yes,No,Townhouse,90,Conventional,4.24,85.81,782.57,9,N
LPtest0237,Male,Yes,0,Graduate,Private,4029,2858,432102.0,360,0.0,Rural,631,Perak,Yes,No,Terrace,90,Conventional,4.55,71.32,2503.87,8,N
LPtest0238,Female,No,0,Not Graduate,Private,3252,0,225000.0,360,1.0,Rural,780,Selangor,Yes,No,Townhouse,90,Conventional,4.24,71.11,1256.15,11,Y
LPtest0239,Male,Yes,3+,Graduate,Private,2859,0,225000.0,360,1.0,Urban,766,Negeri Sembilan,No,No,Bungalow,90,Islamic,4.13,65.33,1322.39,3,N
LPtest0240,Male,Yes,0,Not Graduate,Private,2493,2009,350838.0,360,1.0,Rural,815,Johor,Yes,No,Apartment,90,Islamic,4.65,70.26,1747.39,10,Y
LPtest0241,Male,No,0,Graduate,Private,2191,0,225000.0,360,0.0,Urban,636,Johor,Yes,No,Townhouse,90,Islamic,4.33,93.72,442.41,7,N
LPtest0242,Male,No,0,Graduate,Private,8323,0,379251.0,360,1.0,Rural,683,Selangor,Yes,No,Terrace,90,Conventional,4.72,60.24,3734.65,15,Y
LPtest0243,Female,No,0,Graduate,Private,7824,0,418324.0,360,1.0,Semiurban,651,Selangor,Yes,No,Condominium,80,Conventional,4.22,82.48,1964.07,15,Y
LPtest0244,Male,Yes,3+,Graduate,Private,6260,4187,625095.0,360,1.0,Semiurban,793,Selangor,No,No,Semi-D,80,Islamic,4.62,50.89,5869.06,12,Y
LPtest0245,Male,No,0,Graduate,Private,5288,0,261680.0,360,1.0,Semiurban,727,Perak,No,No,Terrace,90,Conventional,4.18,51.46,2944.43,8,Y
LPtest0246,Male,No,0,Graduate,Private,3535,0,260616.0,360,1.0,Semiurban,660,Selangor,Yes,No,Apartment,90,Conventional,4.38,86.42,825.32,5,N
LPtest0247,Male,No,2,Graduate,Private,6148,0,368272.0,360,1.0,Rural,731,Penang,Yes,No,Apartment,80,Islamic,4.11,84.1,1523.36,15,Y
LPtest0248,Female,Yes,2,Graduate,Private,6169,0,483517.0,360,1.0,Rural,723,Penang,Yes,No,Terrace,90,Conventional,4.23,88.05,1420.58,15,N
LPtest0249,Male,No,0,Graduate,Private,7455,0,422464.0,360,1.0,Rural,769,Selangor,No,No,Bungalow,80,Conventional,4.35,59.24,3605.52,5,Y
LPtest0250,Female,No,0,Graduate,Private,3083,0,208316.0,360,1.0,Semiurban,796,Penang,No,No,Semi-D,80,Islamic,4.22,58.97,1560.44,3,Y
LPtest0251,Female,No,0,Graduate,Private,3804,0,236571.0,360,0.0,Semiurban,536,Johor,No,No,Townhouse,90,Islamic,4.52,84.56,881.06,6,N
LPtest0252,Male,Yes,0,Not Graduate,Private,2697,1500,310312.0,360,1.0,Semiurban,671,Penang,No,No,Bungalow,90,Islamic,4.13,74.55,1524.63,11,Y
LPtest0253,Female,Yes,0,Graduate,Private,5228,0,336664.0,360,1.0,Urban,834,Johor,No,No,Apartment,85,Islamic,4.66,62.98,2325.18,9,Y
LPtest0254,Female,No,0,Graduate,Private,7059,0,329480.0,360,1.0,Urban,682,Melaka,Yes,No,Terrace,90,Conventional,4.57,65.04,2867.32,13,Y
LPtest0255,Male,No,0,Not Graduate,Private,3526,0,225000.0,360,0.0,Rural,523,Kuala Lumpur,Yes,No,Apartment,90,Conventional,4.36,79.93,1008.3,5,N
LPtest0256,Female,No,1,Graduate,Private,5258,0,312846.0,360,1.0,Urban,761,Selangor,Yes,No,Townhouse,90,Islamic,4.22,49.15,3117.61,8,Y
LPtest0257,Male,No,0,Not Graduate,Private,2438,0,225000.0,360,0.0,Rural,791,Penang,No,No,Townhouse,90,Islamic,4.21,85.0,686.25,12,Y
LPtest0258,Male,Yes,0,Graduate,Private,7748,4780,1061612.0,360,1.0,Rural,750,Selangor,Yes,No,Bungalow,90,Conventional,4.71,95.4,1774.08,15,N
LPtest0259,Male,Yes,0,Not Graduate,Private,6916,5092,793169.0,360,1.0,Urban,719,Selangor,Yes,No,Condominium,90,Islamic,4.22,82.32,3248.63,10,N
LPtest0260,Male,Yes,2,Graduate,Private,6098,3232,607360.0,360,1.0,Urban,766,Perak,No,No,Townhouse,90,Islamic,4.73,63.14,4116.79,15,Y
LPtest0261,Male,No,1,Graduate,Private,3326,0,225000.0,360,1.0,Rural,705,Perak,Yes,No,Townhouse,90,Islamic,4.66,86.45,711.45,6,N
LPtest0262,Female,Yes,1,Graduate,Private,5545,4412,644294.0,360,1.0,Semiurban,726,Johor,Yes,No,Bungalow,90,Islamic,4.28,61.06,4768.4,13,N
LPtest0263,Female,No,0,Graduate,Private,4641,0,212500.0,360,1.0,Rural,659,Perak,Yes,No,Apartment,85,Conventional,4.4,59.91,2139.6,3,Y
LPtest0264,Male,No,0,Graduate,Private,4518,0,271351.0,360,0.0,Semiurban,621,Selangor,Yes,No,Condominium,85,Islamic,4.38,62.1,2071.65,8,N
LPtest0265,Male,No,0,Graduate,Private,5601,0,388521.0,360,1.0,Rural,730,Johor,Yes,No,Terrace,90,Islamic,4.37,82.92,1473.65,13,N
LPtest0266,Female,Yes,0,Graduate,Private,6902,0,452454.0,360,0.0,Semiurban,626,Penang,Yes,No,Condominium,90,Conventional,4.6,79.36,1964.99,10,N
LPtest0267,Male,Yes,2,Graduate,Private,6749,0,464312.0,360,1.0,Urban,808,Kuala Lumpur,Yes,No,Bungalow,90,Islamic,4.56,73.0,2387.99,9,Y
LPtest0268,Male,Yes,1,Not Graduate,Private,3792,4077,358106.0,360,0.0,Rural,638,Penang,No,No,Bungalow,80,Islamic,4.29,66.96,3093.7,9,N
LPtest0269,Male,No,1,Graduate,Private,2134,0,212500.0,360,0.0,Semiurban,557,Kedah,Yes,No,Bungalow,85,Conventional,4.5,103.77,186.07,2,N
LPtest0270,Male,No,0,Graduate,Private,4856,0,334836.0,360,1.0,Urban,752,Kedah,No,No,Terrace,90,Conventional,4.32,72.69,1781.53,2,N
LPtest0271,Female,Yes,1,Graduate,Private,3343,0,200000.0,360,1.0,Rural,722,Perak,Yes,No,Condominium,80,Islamic,4.58,85.11,738.93,3,N
LPtest0272,Male,Yes,0,Not Graduate,Private,2068,0,225000.0,360,1.0,Urban,850,Johor,Yes,No,Bungalow,90,Conventional,4.53,94.05,401.05,6,Y
LPtest0273,Female,Yes,2,Not Graduate,Private,4417,0,225000.0,360,0.0,Rural,708,Negeri Sembilan,Yes,No,Bungalow,90,Islamic,4.4,80.39,1161.75,15,N
LPtest0274,Female,No,0,Graduate,Private,3481,0,225000.0,360,1.0,Semiurban,738,Johor,Yes,No,Semi-D,90,Islamic,4.53,68.65,1369.54,1,Y
LPtest0275,Female,No,0,Graduate,Private,6523,0,358111.01696969697,360,0.0,Semiurban,636,Selangor,No,No,Condominium,90,Conventional,4.23,73.57,2447.69,12,N
LPtest0276,Female,Yes,0,Graduate,Private,7026,7562,804704.0,360,1.0,Urban,807,Johor,No,No,Apartment,90,Islamic,4.73,57.48,7101.19,12,Y
LPtest0277,Female,Yes,1,Graduate,Private,4515,0,225000.0,360,1.0,Rural,659,Kuala Lumpur,Yes,No,Semi-D,90,Islamic,4.28,62.31,2013.14,1,Y
LPtest0278,Male,No,0,Graduate,Private,4310,0,243662.0,360,1.0,Rural,689,Penang,Yes,No,Bungalow,90,Conventional,4.53,69.65,1609.42,11,Y
LPtest0279,Male,Yes,1,Graduate,Private,3762,3456,338115.0,360,0.0,Rural,564,Penang,Yes,No,Bungalow,90,Islamic,4.29,62.96,3139.77,4,N
LPtest0280,Male,Yes,2,Graduate,Private,5854,3912,711803.0,360,1.0,Rural,665,Selangor,Yes,No,Apartment,90,Islamic,4.38,68.94,3976.82,4,Y
LPtest0281,Male,No,0,Graduate,Private,2288,0,225000.0,360,0.0,Semiurban,567,Selangor,Yes,No,Semi-D,90,Conventional,4.3,100.95,286.92,2,N
LPtest0282,Female,No,2,Graduate,Private,4352,0,267741.0,360,1.0,Rural,705,Penang,Yes,No,Semi-D,90,Conventional,4.42,81.35,1159.91,3,N
LPtest0283,Male,Yes,1,Graduate,Private,2920,0,212500.0,360,0.0,Urban,596,Melaka,Yes,No,Bungalow,85,Conventional,4.69,76.31,933.93,6,Y
LPtest0284,Male,No,0,Graduate,Private,4972,0,308280.0,360,1.0,Urban,833,Penang,Yes,No,Condominium,90,Conventional,4.72,57.93,2437.58,10,Y
LPtest0285,Male,No,0,Graduate,Private,4810,0,365603.0,360,0.0,Rural,579,Negeri Sembilan,No,No,Semi-D,90,Islamic,4.3,90.33,966.69,9,N
LPtest0286,Female,No,0,Graduate,Private,5109,0,225000.0,360,1.0,Semiurban,678,Perak,Yes,No,Condominium,90,Islamic,4.47,53.41,2666.18,10,Y
LPtest0287,Male,Yes,1,Graduate,Private,2000,1500,302014.0,360,1.0,Semiurban,681,Selangor,Yes,No,Terrace,90,Conventional,4.65,84.45,895.94,6,N
LPtest0288,Male,Yes,3+,Not Graduate,Private,3388,3624,596218.0,360,1.0,Urban,790,Selangor,Yes,No,Terrace,90,Islamic,4.37,83.24,1968.43,5,N
LPtest0289,Female,No,1,Graduate,Private,3690,0,244922.0,360,0.0,Urban,611,Selangor,Yes,No,Townhouse,90,Islamic,4.76,77.58,1096.23,5,N
LPtest0290,Male,Yes,0,Graduate,Private,9305,6623,584590.0,360,1.0,Rural,701,Penang,Yes,No,Terrace,85,Islamic,4.11,44.46,9713.62,6,Y
LPtest0291,Male,No,0,Graduate,Private,5460,0,225000.0,360,1.0,Rural,715,Kuala Lumpur,Yes,No,Townhouse,90,Conventional,4.21,62.14,2387.85,10,Y
LPtest0292,Female,Yes,1,Graduate,Private,4405,0,258160.0,360,1.0,Urban,654,Kuala Lumpur,Yes,No,Semi-D,90,Islamic,4.31,77.95,1323.79,7,N
LPtest0293,Male,Yes,1,Graduate,Private,5686,0,422467.0,360,1.0,Urban,697,Penang,Yes,No,Terrace,90,Conventional,4.61,93.45,874.42,14,N
LPtest0294,Male,No,0,Graduate,Private,2888,0,225000.0,360,0.0,Semiurban,642,Selangor,No,No,Terrace,90,Conventional,4.17,89.01,643.18,3,N
LPtest0295,Male,Yes,3+,Graduate,Private,5988,3886,652616.0,360,1.0,Rural,820,Melaka,Yes,No,Terrace,90,Conventional,4.13,56.19,5285.92,11,N
LPtest0296,Male,No,0,Graduate,Private,3160,0,237914.0,360,1.0,Semiurban,787,Selangor,No,No,Apartment,90,Islamic,4.53,68.17,1299.94,15,Y
LPtest0297,Male,Yes,0,Graduate,Private,5377,1534,457283.0,360,1.0,Rural,672,Kuala Lumpur,Yes,No,Townhouse,90,Conventional,4.62,74.28,2318.29,4,Y
LPtest0298,Male,Yes,1,Graduate,Private,4651,0,284783.0,360,0.0,Urban,587,Negeri Sembilan,Yes,No,Townhouse,90,Conventional,4.75,85.78,976.0,9,N
LPtest0299,Female,Yes,1,Graduate,Private,2929,1500,200000.0,360,1.0,Rural,840,Penang,Yes,No,Semi-D,80,Islamic,4.41,46.48,2631.65,4,Y
LPtest0300,Female,Yes,0,Graduate,Private,5693,5432,759528.0,360,1.0,Rural,757,Johor,No,No,Semi-D,80,Conventional,4.46,64.57,4912.38,6,Y
LPtest0301,Male,Yes,0,Graduate,Private,2850,0,225000.0,360,1.0,Urban,658,Penang,Yes,No,Apartment,90,Conventional,4.66,75.09,970.64,5,N
LPtest0302,Male,No,1,Graduate,Private,3242,0,212500.0,360,0.0,Semiurban,602,Penang,Yes,No,Terrace,85,Conventional,4.39,87.46,686.69,1,N
LPtest0303,Male,No,0,Graduate,Private,5325,0,266509.0,360,1.0,Urban,680,Perak,Yes,No,Terrace,90,Islamic,4.21,71.84,1879.04,6,Y
LPtest0304,Female,No,0,Graduate,Private,3038,0,225000.0,360,1.0,Urban,756,Perak,Yes,No,Bungalow,90,Islamic,4.48,62.06,1437.3,3,N
LPtest0305,Female,No,0,Graduate,Private,4227,0,256617.0,360,1.0,Rural,671,Selangor,Yes,No,Semi-D,90,Conventional,4.29,71.27,1567.82,4,Y
LPtest0306,Male,No,0,Graduate,Private,8212,0,341124.0,360,0.0,Semiurban,613,Melaka,No,No,Townhouse,90,Conventional,4.68,70.34,2826.73,11,N
LPtest0307,Male,Yes,1,Graduate,Private,3368,2757,458801.0,360,1.0,Urban,675,Selangor,No,No,Apartment,85,Islamic,4.11,88.16,1405.57,1,N
LPtest0308,Male,No,0,Graduate,Private,6065,0,424148.0,360,0.0,Urban,599,Selangor,No,No,Townhouse,90,Conventional,4.36,91.38,1089.5,10,N
LPtest0309,Male,No,0,Graduate,Private,3694,0,212500.0,360,0.0,Rural,685,Penang,No,No,Bungalow,85,Islamic,4.56,82.29,913.11,1,N
LPtest0310,Female,No,0,Not Graduate,Private,2863,0,225000.0,360,1.0,Urban,783,Kuala Lumpur,Yes,No,Condominium,90,Islamic,4.75,60.1,1390.69,9,N
LPtest0311,Female,No,0,Graduate,Private,3238,0,225000.0,360,0.0,Rural,587,Melaka,Yes,No,Condominium,90,Islamic,4.28,75.54,1103.48,5,N
LPtest0312,Male,No,0,Graduate,Private,2000,0,225000.0,360,1.0,Rural,748,Pahang,Yes,No,Semi-D,90,Conventional,4.54,97.93,318.15,2,N
LPtest0313,Male,Yes,2,Graduate,Private,3745,3935,376979.0,360,0.0,Urban,533,Selangor,Yes,No,Condominium,90,Conventional,4.47,55.08,3928.99,10,N
LPtest0314,Male,Yes,3+,Graduate,Private,11145,8271,1551864.0,360,0.6921212121212121,Semiurban,692,Melaka,No,No,Condominium,90,Islamic,4.39,83.81,5190.42,14,N
LPtest0315,Male,Yes,2,Graduate,Private,4670,3641,372907.0,360,1.0,Rural,696,Johor,Yes,No,Townhouse,90,Conventional,4.58,59.14,3845.82,10,Y
